transaction_amount,transaction_type,old_balance,transaction_frequency,account_age_days,hour,device_change,location_change,is_fraud
12859.106393845701,CASH_OUT,320109.6021835026,4,483,4,0,0,0
54908.915646415466,TRANSFER,20120.42920919016,2,1688,4,0,0,0
4174.826788535746,CASH_IN,34470.30613961005,2,624,9,0,0,0
29154.917046590195,PAYMENT,356763.5163522986,1,1620,12,0,0,0
8918.474329972349,CASH_IN,12210.051321965675,5,1574,9,0,0,0
10195.182244455602,PAYMENT,289882.5044502546,3,219,7,1,1,0
11300.755336683302,CASH_IN,420202.549222265,3,1024,1,0,0,0
24445.628654586402,PAYMENT,189970.9042090143,2,1371,1,0,0,0
2625.238534351172,PAYMENT,22420.218419956396,2,912,21,0,0,0
25357.73855728796,TRANSFER,356923.7248143634,1,589,18,0,0,0
35842.02795680433,CASH_IN,464843.2262320754,3,1814,9,0,0,0
33014.08915541284,PAYMENT,358585.6960291339,2,375,14,0,1,0
24126.819898719314,PAYMENT,289223.6215013876,1,609,15,0,0,0
91363.0968994574,PAYMENT,115014.41493953002,0,1869,9,0,0,0
7851.798973052822,TRANSFER,7687.812022248497,1,889,9,0,0,0
35230.303557788415,CASH_OUT,347336.0542395266,2,1464,19,0,0,0
3202.4742744328523,CASH_IN,115513.08792214649,3,912,18,0,0,0
3690.7065521960812,TRANSFER,429081.33859117876,1,1364,3,0,0,0
42650.05377121246,CASH_OUT,233182.05941630565,3,1225,1,0,0,0
41737.65997207439,CASH_OUT,265317.7911862281,4,356,8,0,0,0
105200.4483715477,PAYMENT,376968.2721331834,7,1489,10,0,0,0
40807.98180319573,PAYMENT,389715.3039016716,6,1366,2,1,0,1
160683.24676437612,PAYMENT,321325.41654028406,3,1446,6,0,0,0
2496.019672895963,PAYMENT,469215.9077063715,4,383,5,0,0,0
5157.46393341898,TRANSFER,491149.21816020965,2,1044,0,0,0,0
2253.3130580002526,TRANSFER,473442.7221873084,5,293,11,0,0,0
10245.345855551026,CASH_OUT,412089.59267197177,4,725,17,0,0,0
38964.68595696304,PAYMENT,352812.6101221257,4,551,8,0,0,0
51862.52842440848,CASH_OUT,331662.9289408338,5,734,4,0,0,0
2332.842856698219,PAYMENT,51875.08846026695,6,1423,12,1,0,0
145911.61503671441,TRANSFER,135742.17340955624,2,997,17,0,0,0
92310.37408879372,TRANSFER,2844.1117646885173,3,285,14,0,0,0
17592.365228022987,CASH_IN,68704.93511699594,1,1098,14,0,0,0
4016.4619899309464,CASH_OUT,219614.7385845942,3,1732,5,0,1,0
9309.676554186964,PAYMENT,73268.27539453667,0,1355,6,1,0,0
6787.802624741864,CASH_OUT,450831.70733837894,3,1796,12,0,0,0
6578.595928071695,CASH_OUT,402849.592667641,1,814,11,0,0,0
36548.858681878635,TRANSFER,35805.956044759114,1,111,9,0,0,0
14108.03002648547,CASH_OUT,124456.85773363302,4,1279,21,0,0,0
22169.231298440147,PAYMENT,409535.9423057544,6,1024,0,0,0,0
227844.40461143086,TRANSFER,401523.06327993673,4,157,10,0,0,0
57650.40094108894,CASH_OUT,472725.2750588944,4,1424,15,0,0,0
148777.53202898803,CASH_OUT,498773.88080868014,2,1376,0,0,0,0
7690.002775422554,PAYMENT,488135.0316205609,1,873,17,0,0,0
24074.626721351444,PAYMENT,205068.99286072073,6,1243,10,0,0,0
40453.924455349435,TRANSFER,125164.22190101612,2,1633,8,1,0,0
3993.1978681562305,TRANSFER,379205.0952135312,1,705,13,0,0,0
209.81177611591673,PAYMENT,149636.4463720154,0,1062,10,0,0,0
55498.982722293156,PAYMENT,403200.18006566487,6,192,0,0,0,0
51335.913830304,CASH_OUT,266977.3651989622,1,992,10,0,0,0
26448.53013599927,PAYMENT,396963.6376174769,3,758,8,0,0,0
33632.3453271286,PAYMENT,137939.9398585052,2,1105,21,0,0,0
26845.04922951864,PAYMENT,254013.65777691043,1,147,1,0,0,0
1214.8930740427531,PAYMENT,282011.89680109103,2,1911,9,0,0,0
20426.360042939257,CASH_IN,471554.03386006603,3,130,2,0,0,0
9744.951455235421,CASH_OUT,133298.78841520863,3,653,12,0,0,0
5180.557284981379,CASH_IN,468344.11964244733,2,888,10,0,0,0
157003.73348319915,TRANSFER,402429.4577328579,4,441,17,0,0,0
45734.5662107091,PAYMENT,365447.02704334765,0,1879,13,0,0,0
65218.44689477539,CASH_OUT,393435.13459256256,1,496,4,0,0,0
18943.379691203736,TRANSFER,302712.52294002846,2,1717,7,0,0,0
24973.445263356512,PAYMENT,122040.00523124292,3,600,9,0,0,0
13519.88189223256,PAYMENT,94747.48441992636,2,1090,5,1,0,0
5099.735481909057,CASH_OUT,433170.71792519523,3,1157,14,1,0,0
9863.535276191766,TRANSFER,362569.7012979166,4,1801,7,0,0,0
79854.23771649213,CASH_OUT,106602.14138047452,1,1603,21,0,0,0
56589.70922056745,CASH_IN,307546.68293720076,5,950,3,0,0,0
39585.30795843907,CASH_IN,223773.24070711192,6,1023,23,0,0,0
32226.410872873563,CASH_OUT,79327.58498154696,4,44,8,0,0,0
127831.48745537638,CASH_IN,265928.5546785822,5,1197,4,0,1,0
3775.791477930543,CASH_IN,140759.54623320865,1,852,18,0,0,0
16466.94390801953,TRANSFER,48122.06207878578,8,279,16,0,0,0
21534.36553857897,PAYMENT,233479.1492727054,4,417,1,0,0,0
76260.7696668973,TRANSFER,295054.2760467809,3,311,12,0,0,0
244740.17579172464,PAYMENT,23453.205190575256,4,780,16,0,0,1
13765.974568914324,TRANSFER,201046.3747054984,3,1348,13,0,0,0
103695.77557225978,TRANSFER,128830.95991834265,4,1494,10,0,1,0
88781.34324463295,TRANSFER,15325.295353616208,7,1948,6,1,0,0
12722.513987642767,CASH_OUT,62831.2748057529,3,413,1,0,0,0
25485.693782618822,PAYMENT,69517.07940918878,4,76,2,0,0,0
26353.921845581684,TRANSFER,91437.12405898557,6,1527,10,0,0,0
191339.69282322004,TRANSFER,401688.78571896063,6,973,2,0,0,1
9976.9607645218,CASH_IN,219745.9332390696,6,633,0,0,0,0
80261.83029095837,TRANSFER,73542.99613519343,3,1742,18,1,0,0
20337.750546744755,TRANSFER,50148.48346394463,2,1218,13,0,0,0
65628.10147679964,CASH_IN,148970.22936451953,3,1091,16,0,0,0
27237.307427260843,CASH_IN,399007.75935222616,4,641,18,0,0,0
43180.14238904101,CASH_OUT,182229.92396982174,4,1115,18,0,0,0
89371.97269513216,TRANSFER,79948.68014696904,3,602,20,0,0,0
81524.2848016774,CASH_IN,202058.09077307995,1,743,18,0,0,0
100653.92812131745,TRANSFER,277655.77864352876,3,147,18,0,0,0
3073.4192931961084,TRANSFER,14792.091819006924,6,510,0,0,0,0
58890.98213629114,CASH_OUT,313820.90072008653,5,1061,10,0,0,0
7540.410580589976,CASH_OUT,197550.37650739466,2,1859,0,0,0,0
26877.183660043196,PAYMENT,4862.937565597192,4,1159,22,0,0,0
39768.78752250783,PAYMENT,336944.69947319047,0,321,6,0,0,0
25770.094340727694,CASH_IN,356193.8177813241,7,597,7,0,0,0
36658.02467038247,PAYMENT,314419.8942793414,4,1610,6,0,0,0
283126.87518027227,CASH_OUT,170965.10879921113,2,1871,14,0,0,0
7263.851666978774,CASH_OUT,264802.42703298054,0,561,15,0,0,0
56266.71492511433,CASH_IN,193578.85306671768,2,212,21,0,0,0
25209.13405123931,TRANSFER,350310.8650798472,1,959,7,0,0,0
7136.380217502092,TRANSFER,291790.09311684436,3,1667,9,0,0,0
8642.533183682655,CASH_IN,40899.556913724875,5,1928,3,0,0,0
149064.95301094168,TRANSFER,321546.7791094987,2,377,12,0,0,0
105847.4088672749,CASH_OUT,343619.20716890076,4,317,3,0,0,0
118780.35374513888,CASH_IN,185351.0903073497,3,233,18,0,0,0
238577.62743172565,CASH_IN,437892.8904798522,3,1766,23,0,0,0
11679.609309297986,CASH_OUT,421507.17742248136,7,1096,5,0,0,0
21959.31687349419,CASH_IN,87583.26194986893,4,364,15,0,0,0
55314.94222334932,TRANSFER,452133.15424293425,3,1450,23,0,0,0
33063.295600659534,TRANSFER,220436.18574753875,2,1055,23,0,1,0
27097.71783350867,CASH_IN,361874.82631714665,3,986,6,0,0,0
22143.65071763801,CASH_IN,407048.50348361797,2,1265,12,1,0,0
45043.09749440003,CASH_OUT,252556.21053484495,1,1963,2,0,0,0
42853.169423962354,CASH_OUT,199550.96968540785,4,711,20,0,0,0
8804.520582092211,CASH_OUT,457725.68430754915,2,172,17,0,0,0
31908.319232787973,TRANSFER,115426.7764677116,3,122,16,1,0,0
40312.633474358874,CASH_OUT,128485.03885957225,1,151,2,0,0,0
42231.87962065901,TRANSFER,180810.15700671854,1,754,19,0,0,0
11792.901497912002,CASH_OUT,429732.8889852828,2,423,3,0,0,0
67792.40778292903,TRANSFER,469394.132106538,1,1493,10,0,0,0
1276.1014326196362,CASH_OUT,110033.85737743093,3,914,17,0,0,0
21912.215353974534,PAYMENT,431935.07381562266,0,1309,18,1,0,0
75754.73921632272,CASH_OUT,129101.47973428466,4,279,7,1,0,0
41493.37359383612,TRANSFER,485320.623374944,6,1670,12,0,0,0
15133.859130711893,CASH_IN,298703.94599079114,5,855,17,0,0,0
59364.49035572362,PAYMENT,3543.233723691197,2,1283,21,0,0,0
41896.04160774717,CASH_OUT,17064.952035588944,4,498,0,0,0,0
79541.5081360898,CASH_OUT,73742.26540235424,0,1920,19,0,0,0
66406.02498692309,PAYMENT,93786.57890937835,1,521,16,0,0,0
47094.26506615993,TRANSFER,383809.5614132983,2,494,2,0,0,0
33488.886813008125,PAYMENT,111382.93820847495,5,1427,22,0,0,0
7146.319423761691,TRANSFER,484570.81002492993,2,1815,23,0,0,0
15145.404636634514,TRANSFER,318056.0286014691,3,137,6,0,0,0
27158.787331419077,TRANSFER,346258.75462675886,5,1115,22,0,0,0
45727.02409857454,PAYMENT,108908.25964260375,2,86,5,0,0,0
36047.285736315534,CASH_IN,446353.15704754234,1,792,14,0,0,0
16996.828341644225,CASH_OUT,333907.2864099657,1,988,6,0,0,0
324.2671116690151,TRANSFER,432202.81217093195,3,161,6,0,0,0
34282.68851098677,CASH_OUT,478240.5486156135,3,1131,11,0,0,0
16817.431412409147,TRANSFER,62820.48855479821,5,901,8,0,0,0
66327.4216899862,CASH_IN,48293.615134472835,1,1917,8,0,0,0
1211.8819004625182,TRANSFER,401703.91329481784,2,1944,10,0,0,0
43953.096614383416,CASH_IN,433063.02954708517,3,1471,9,0,0,0
141914.41185867114,PAYMENT,291880.7104389928,0,1853,9,0,0,0
9582.805450842117,CASH_IN,183000.2738752603,5,875,14,0,0,0
31899.76861234839,PAYMENT,326314.81803761184,2,1025,15,0,0,0
4793.726500940331,CASH_OUT,152832.03629622865,5,1215,7,0,0,0
49132.467053223816,CASH_OUT,119192.84607673409,2,995,12,0,0,0
39984.49535949602,TRANSFER,244072.60476363273,5,1861,8,1,0,0
26158.873418563344,CASH_OUT,108076.91380318985,4,576,13,0,0,0
36842.104634789954,TRANSFER,241851.80415758645,3,556,21,0,0,0
113445.26322154411,TRANSFER,478303.252731786,2,848,19,0,0,0
10926.106223277317,CASH_IN,419892.0178086952,2,1073,17,0,0,0
1141.1492965000414,TRANSFER,470815.45975001116,4,505,23,0,0,0
98903.80829046354,PAYMENT,403164.48742367927,3,1858,1,0,0,0
43032.99643822845,CASH_IN,177375.46797313835,5,1040,22,0,0,0
110663.94298015023,CASH_IN,406022.6192757795,1,1091,8,1,0,0
45434.14021101691,CASH_OUT,461457.871776607,3,1714,9,0,0,0
83078.9704168021,TRANSFER,473517.89391852723,1,1269,19,0,0,0
28077.30177683868,TRANSFER,341598.9253424985,3,39,10,0,0,0
69286.71215841587,TRANSFER,105683.32190755659,4,129,23,0,0,0
122116.19524350301,TRANSFER,19864.576682345425,5,1491,22,0,0,0
42445.97115474032,PAYMENT,73600.11408007788,7,1446,9,0,0,0
9970.444905313678,TRANSFER,482773.45894697274,2,755,18,0,0,0
15653.249856366387,TRANSFER,231048.4120963847,4,1991,0,0,0,0
11072.535305364734,CASH_IN,427493.00741602876,0,130,23,0,0,0
14175.009940727592,CASH_OUT,232522.07677914554,3,1965,13,0,0,0
18294.106395736868,TRANSFER,330408.7917299197,1,1416,8,0,0,0
40499.08432038345,PAYMENT,12070.388561166823,2,1333,4,0,0,0
44335.58065018187,CASH_OUT,124932.47135968339,2,1057,11,0,0,0
27799.845084185436,PAYMENT,218134.64002129462,3,1993,19,0,0,0
47780.27384912371,CASH_OUT,315315.52357708156,1,1683,17,1,0,0
4254.74757685511,CASH_IN,85760.59402658926,1,180,16,0,0,0
4594.155982650752,TRANSFER,382275.732135245,3,71,19,0,0,0
9426.809002664526,TRANSFER,182202.35306811865,1,1429,7,0,0,0
36498.598108739425,TRANSFER,408717.6346169422,2,991,0,0,0,0
12039.58582359604,CASH_OUT,48984.54519753365,4,1913,3,0,0,0
16653.80873313557,CASH_OUT,339878.293841186,1,1682,11,0,0,0
25567.357668028373,TRANSFER,146664.1666032551,1,48,15,0,0,0
83530.07316259138,TRANSFER,397691.58706130896,3,945,4,0,0,0
697.9556282118813,TRANSFER,201085.2135212053,2,1465,17,0,0,0
52402.44491350256,TRANSFER,332674.81613178324,1,1927,17,0,0,0
55263.197757751106,TRANSFER,467152.6343182367,1,1589,18,0,0,0
80136.96500504555,PAYMENT,10313.316006882178,1,1289,12,0,0,0
134969.09824771478,TRANSFER,5558.391167186815,2,1823,0,0,0,0
1017.1689702263214,CASH_OUT,385139.6260883567,1,534,7,0,0,0
8349.014240557615,PAYMENT,323196.52575403906,4,1060,0,0,1,0
108653.02700153756,CASH_IN,146489.86025221634,1,153,19,0,0,0
30672.324616451733,CASH_OUT,247198.3513871312,4,542,6,0,0,0
41573.43152448335,TRANSFER,20967.83279943437,5,1448,18,0,0,0
54387.65375510782,TRANSFER,96222.80268062039,3,1744,2,0,0,0
56826.08340109486,TRANSFER,212248.18726358374,5,729,20,0,0,0
134221.862202735,PAYMENT,417022.20811074117,1,700,17,0,0,0
289621.1347018033,CASH_OUT,239833.5914300424,5,1083,20,0,0,0
63676.4097232243,PAYMENT,293181.25226298935,3,106,17,0,0,0
16929.207902268365,CASH_OUT,436876.8959968902,3,949,23,0,0,0
105910.11738477791,TRANSFER,154409.45679442264,4,559,20,0,1,0
2523.6770260244766,PAYMENT,350349.660551028,2,215,5,0,0,0
13138.47276415242,TRANSFER,430833.6293391267,3,1514,19,0,0,0
113838.90749635237,CASH_OUT,101307.85034808837,2,532,13,0,0,0
14798.584458301168,CASH_IN,178239.08257391624,4,814,6,0,0,0
12464.819983522058,CASH_IN,489905.0869446776,3,331,10,0,0,0
7432.268527692112,PAYMENT,491609.28239810554,1,141,20,0,0,0
97989.41551541256,TRANSFER,111614.96514696894,3,48,4,0,0,0
34663.18528654564,CASH_OUT,33222.91944631406,4,1065,12,0,0,0
56180.0772322153,CASH_IN,135460.80565502643,0,1271,12,0,0,0
13660.457880636797,TRANSFER,198865.97865184364,3,1391,0,1,0,0
70949.22978741559,CASH_IN,220502.80046558185,2,1961,1,0,0,0
71356.97299578956,TRANSFER,309403.1536652118,3,335,17,0,0,0
18741.80206459728,TRANSFER,449751.3800657732,1,1031,3,0,0,0
26439.520851583853,CASH_IN,165174.00595358122,1,991,13,0,0,0
11766.517823414586,TRANSFER,424992.26774960425,4,433,4,0,0,0
187667.74861734075,CASH_OUT,46739.46046331345,3,547,15,1,0,1
51866.816594358155,CASH_OUT,20937.34948660736,5,1950,19,0,0,0
136318.76477177028,TRANSFER,252022.59156173063,2,1444,2,0,0,0
18076.158425404137,CASH_OUT,29831.111665302444,3,381,19,1,1,0
76137.99711270446,TRANSFER,196244.90061711508,2,340,13,0,0,0
72591.5130024136,TRANSFER,448389.0584346172,1,510,4,0,0,0
58826.90535499077,PAYMENT,120741.51810373667,3,1177,11,0,1,0
168541.61794382893,TRANSFER,352987.8875624516,1,906,12,0,0,0
25007.08965940357,CASH_IN,151182.69619503344,2,902,15,0,0,0
7004.345865100578,CASH_OUT,22460.027621067802,3,556,15,1,0,0
55692.72200237665,TRANSFER,278345.2907051547,3,892,18,0,0,0
65339.01436091264,CASH_OUT,417426.74526837585,2,1461,21,0,0,0
42790.432300046574,PAYMENT,204734.2241713097,4,314,3,0,0,0
11585.122037602505,CASH_IN,308646.91322904354,1,1903,12,0,1,0
35104.9506125729,PAYMENT,450011.79882886296,2,228,17,0,0,0
18712.112949002625,TRANSFER,394847.2563684939,4,1855,12,0,0,0
27884.203958921567,TRANSFER,96938.19969640966,1,1515,11,0,0,0
51812.66928682797,PAYMENT,366691.97968250286,3,1521,18,0,0,0
68366.71084061067,CASH_IN,250946.512580076,4,122,16,0,0,0
13212.907745905904,CASH_IN,372983.4039430423,4,578,9,0,0,0
25987.0423808171,TRANSFER,247257.77526110908,3,1991,6,0,0,0
15678.143550541638,CASH_IN,63979.082054151426,2,1757,20,0,0,0
11071.726492551059,CASH_OUT,284954.72334461956,3,124,13,0,0,0
76482.19716832733,CASH_OUT,246066.99619866995,1,432,6,0,0,0
119983.82485218566,CASH_OUT,258960.8668207209,0,1972,20,0,0,0
23120.203811650063,CASH_OUT,439451.22682293516,4,100,0,0,0,0
69571.1594296932,PAYMENT,447418.5233531257,2,1571,13,0,0,0
113649.0278736089,CASH_IN,226768.5533828592,1,788,2,0,0,0
93580.4781949586,PAYMENT,227866.02064004418,0,384,8,0,0,0
10094.389980158063,PAYMENT,257593.479436308,1,1018,10,0,0,0
156511.07082044258,TRANSFER,259794.63916712848,3,596,22,0,0,1
23634.47688789533,PAYMENT,475193.5720895563,4,1002,14,0,0,0
20718.279596100067,TRANSFER,324700.23368874675,2,836,22,0,0,0
3223.2636458293314,PAYMENT,138728.49744397198,2,1334,4,0,0,0
33293.49595318489,PAYMENT,265768.39847699495,1,127,18,1,0,0
5771.306646551917,PAYMENT,313611.79145399143,6,1136,3,0,1,0
14286.852989288443,TRANSFER,319885.86050698225,1,289,19,0,0,0
19058.820690720644,CASH_IN,292627.1131190913,2,1269,12,1,0,0
82728.64815043216,CASH_OUT,88868.07731076868,3,1854,5,0,0,0
104167.92028767936,TRANSFER,16796.59453975374,6,264,21,0,0,0
18010.223803736895,PAYMENT,168921.5261834272,2,351,6,0,0,0
97842.8346581652,TRANSFER,213761.07728012677,3,927,15,0,0,0
97326.34503980556,CASH_IN,30902.119788043303,1,427,7,0,0,0
72334.27746598925,TRANSFER,407483.66900992306,1,719,23,0,0,0
7931.918373443041,TRANSFER,172038.71875513688,1,1832,8,0,0,0
58611.24828976646,CASH_IN,456816.37308925233,4,1599,8,0,1,0
145042.98636628973,TRANSFER,77205.05392113258,9,1300,18,0,0,0
57370.24804786159,TRANSFER,28467.478468656715,5,1987,22,0,0,0
20144.684534963282,TRANSFER,241158.0521931609,3,249,18,0,0,0
34715.3243578947,CASH_OUT,94564.66841285332,2,964,20,0,1,0
51884.09768183779,PAYMENT,468699.6377889306,4,691,10,0,0,0
35725.733270672215,CASH_OUT,5151.699226869478,4,839,15,0,0,0
6388.994881696099,CASH_IN,206309.83752951748,1,1534,8,1,0,0
18702.976676938575,PAYMENT,463373.8856725841,4,771,14,0,0,0
81074.52027894015,CASH_OUT,192209.10336488418,2,1297,10,0,0,0
98814.67017064018,PAYMENT,46554.64030023038,5,1020,7,0,1,0
7384.415541095352,PAYMENT,151447.47143089355,4,470,2,0,0,0
152232.2122757454,CASH_OUT,249005.19691721673,3,747,13,0,0,0
19936.091101297752,CASH_OUT,92575.84367166655,1,1731,5,0,0,0
54281.90178299471,TRANSFER,233280.85257163094,1,1318,4,0,0,0
69681.08623132625,PAYMENT,418171.59789291874,5,1820,10,0,0,0
83551.36855348373,PAYMENT,436308.9850983065,1,885,9,0,0,0
145707.33988268426,TRANSFER,24630.367355366056,5,58,19,0,0,0
18765.19436995211,PAYMENT,80451.67902628674,3,994,10,0,0,0
97775.05890722909,PAYMENT,137645.06788340208,3,455,5,0,0,0
7060.145951758322,PAYMENT,297432.9254438009,5,857,7,0,0,0
61045.92989313401,PAYMENT,180497.37939623356,4,452,23,0,0,0
67735.46890363093,TRANSFER,422020.45672303776,3,1912,13,0,0,0
56617.23016105115,CASH_IN,358335.9341414688,2,485,12,0,0,0
14538.657989522824,PAYMENT,50228.01155675411,2,1369,2,0,0,0
103195.399526277,PAYMENT,312278.7512560456,2,1691,5,0,0,0
9247.75888878609,TRANSFER,56506.312673489214,5,1897,16,0,0,0
2756.3364477845607,CASH_OUT,127517.83481823004,3,677,0,0,0,0
63197.64045182417,TRANSFER,88935.31676711403,0,135,10,0,0,0
32263.177571104163,TRANSFER,86530.97460035248,1,1670,0,0,0,0
94556.23958741025,PAYMENT,308197.7623884296,2,178,13,0,1,0
24176.506345891867,TRANSFER,281802.46127708076,4,725,8,0,0,0
9212.886809469957,PAYMENT,88014.07639386343,1,1741,9,0,0,0
90529.43941290196,PAYMENT,495086.4027092159,0,1356,11,0,0,0
39804.37931239487,PAYMENT,210918.3661841469,4,806,20,0,0,0
10486.433748166777,CASH_OUT,48534.66407746832,4,107,22,1,0,0
63716.902029891266,CASH_IN,60284.50847755757,2,926,3,0,0,0
35781.260303149065,PAYMENT,291946.85686329735,2,852,17,1,0,0
46356.586970943914,PAYMENT,489534.7016917364,1,1340,10,0,0,0
30892.55569982458,TRANSFER,285975.55080959894,2,1901,21,0,0,0
88219.5659983044,TRANSFER,474520.7383083186,6,1028,15,0,0,0
88469.39419221181,CASH_OUT,222066.42537901338,1,120,17,1,0,0
61788.45313685549,TRANSFER,217920.551826006,2,424,6,0,0,0
5569.006383157988,CASH_OUT,250003.67965794113,3,351,19,0,1,0
91272.18178311618,TRANSFER,348712.7290777776,2,473,3,0,0,0
55586.84917512196,PAYMENT,183807.98322566634,4,60,1,0,0,0
59705.111622159864,TRANSFER,431943.0163394785,6,1231,8,1,0,0
22547.934281565507,TRANSFER,14640.692384073118,7,1369,11,0,0,0
105713.88939487412,CASH_IN,219882.09751422115,2,1013,18,0,0,0
64616.81843451471,CASH_OUT,255495.92498995893,3,1883,21,0,0,0
5972.434847280181,PAYMENT,303516.1191315481,9,1732,8,0,0,0
26193.68862448958,CASH_OUT,138035.95618293164,3,928,23,0,0,0
108744.94587831099,CASH_OUT,213739.98549291768,4,1933,22,0,0,0
2417.3399626215964,CASH_OUT,242268.87510702832,2,983,9,0,0,0
162746.68279520358,PAYMENT,343454.9893416066,5,1121,8,0,0,0
56841.036375050004,TRANSFER,386772.092367907,4,571,4,0,0,0
49898.903199275905,CASH_IN,368913.6636718936,1,1120,22,0,0,0
15773.85716130011,TRANSFER,170791.52614479265,4,1633,20,0,0,0
14303.62101447174,CASH_OUT,499725.2614959818,4,215,0,0,0,0
142415.82784253394,PAYMENT,424332.6558935897,3,106,15,0,0,0
17710.503086784236,CASH_OUT,130011.68657248447,1,210,22,0,0,0
74695.1582740636,PAYMENT,97552.90283641376,5,555,8,0,0,0
24971.358204079723,CASH_OUT,157010.62529169524,4,167,4,0,0,0
7497.795306042177,TRANSFER,226172.42649982244,3,1515,3,0,0,0
538.6559961795687,PAYMENT,425399.68915980693,6,1843,4,0,0,0
39291.348216237886,CASH_IN,389181.13189726725,2,732,3,0,0,0
186026.38810344442,TRANSFER,425623.061752938,4,602,13,0,0,0
23033.263889338017,PAYMENT,135978.55745516423,5,203,7,0,0,0
22095.485961504994,CASH_OUT,296730.6112259181,1,322,12,0,0,0
21086.70805737301,PAYMENT,141624.53113868722,0,818,20,0,0,0
36755.14058943361,PAYMENT,54511.58035974657,6,1440,10,0,0,0
29050.324623568602,CASH_OUT,342098.87173734035,4,1456,20,0,0,0
105977.61726074084,TRANSFER,71498.77559771939,4,1853,20,0,0,0
35212.50873778918,CASH_OUT,333848.8808532357,4,236,22,0,0,0
35439.224238810304,TRANSFER,323982.15245270455,1,283,13,0,0,0
7446.559281230722,CASH_OUT,405124.2222120085,2,821,9,1,0,0
202966.84976046614,PAYMENT,69777.30228178219,5,998,6,0,0,1
14382.296379839348,CASH_IN,391740.07425440545,5,1383,18,0,0,0
3809.726391944544,CASH_OUT,499638.2629731185,3,1997,16,0,0,0
54405.320802180504,TRANSFER,425521.2242929511,6,1405,23,0,0,0
45238.66194801906,TRANSFER,375906.0381638331,3,1879,3,0,1,0
26819.62219677111,CASH_IN,331082.6773473538,4,453,19,0,0,0
27425.702509846007,TRANSFER,210890.74234271472,0,1188,13,0,0,0
76870.73011258613,TRANSFER,365250.08394580113,1,587,22,0,0,0
10889.933042426637,TRANSFER,362089.0175702266,2,399,11,1,0,0
85810.33733894641,CASH_OUT,315749.1413436441,2,155,10,0,0,0
52312.44208494754,CASH_OUT,398139.18914891424,7,1452,22,1,0,0
27147.62495037951,TRANSFER,224381.94421341733,3,1545,23,0,0,0
30627.103853078992,CASH_OUT,60626.356066195316,3,754,0,0,0,0
14829.226243266203,TRANSFER,279533.8638046187,2,1127,8,0,0,0
69739.38290292368,TRANSFER,132521.7643556713,6,116,0,0,0,0
35961.69931559463,TRANSFER,192216.5487145751,2,1570,9,0,0,0
19345.997580578914,CASH_OUT,8707.451970613012,5,270,10,0,0,0
45323.22288144664,CASH_IN,191395.29395894168,2,1752,4,0,1,0
272859.2315316911,CASH_IN,404400.5530677273,4,1303,8,0,0,0
28569.693369842636,CASH_OUT,271361.1834691274,5,739,2,0,0,0
126720.43585554833,TRANSFER,4900.2634669855215,2,51,1,0,0,0
21157.28767429429,PAYMENT,234921.91011992365,3,57,17,0,0,0
2814.377083401599,CASH_OUT,145725.8238227037,1,1491,13,0,0,0
11423.014656553134,TRANSFER,238775.32769858555,3,48,22,0,0,0
27123.997473157786,CASH_OUT,202346.36072393853,3,1166,4,0,0,0
12399.671426590303,CASH_IN,465989.60977869073,2,1579,23,0,0,0
11.353199766673677,CASH_IN,20588.649481507902,3,1229,13,0,0,0
123256.10569014234,TRANSFER,341794.0056409661,0,1956,4,0,0,0
92856.32827085459,TRANSFER,425513.2981508707,2,236,1,0,0,0
67796.45081047453,CASH_IN,479619.2923252377,6,957,6,0,0,0
9185.00106074339,CASH_IN,88818.11327214795,1,691,22,0,0,0
6412.330583295656,CASH_IN,265652.400983097,3,331,17,0,0,0
3499.923282386663,CASH_OUT,21794.788658605958,4,882,15,0,0,0
64373.00876406098,CASH_OUT,249591.76222754427,3,752,21,0,0,0
132118.71371146207,PAYMENT,62729.04477049096,1,540,4,0,0,0
28152.96984773289,TRANSFER,418948.33734935673,3,682,19,0,0,0
6342.866944466449,CASH_OUT,56935.001302682416,0,307,11,0,0,0
35912.257890014225,CASH_OUT,256644.18019324765,4,167,12,0,0,0
21449.373171720083,CASH_IN,260548.03449637687,2,395,7,1,1,0
23486.177371615257,CASH_IN,485825.2489658027,2,534,13,0,0,0
48554.590693818245,TRANSFER,327490.34701944405,2,1097,23,0,0,0
63419.89784111247,CASH_IN,143920.14653840096,2,309,4,0,0,0
5860.61236596752,TRANSFER,120399.65496906923,5,1496,3,0,0,0
1811.9501455745992,PAYMENT,64124.10282253245,3,475,8,0,0,0
258630.97731957008,TRANSFER,378257.3620245298,3,1125,14,0,0,0
13245.718340327208,CASH_OUT,345378.3280911693,2,485,13,1,0,0
2766.678841507926,TRANSFER,304938.56365405297,2,142,4,1,0,1
10528.356423145457,TRANSFER,20420.22147499417,0,1748,14,0,0,0
1986.8503306108905,TRANSFER,381414.4331971472,3,462,3,0,0,0
24863.470839257832,CASH_OUT,320943.7885742396,4,260,17,0,0,0
81075.97621666282,CASH_IN,481944.4340552442,4,591,21,0,0,0
20870.137687341685,CASH_OUT,293601.06493840605,3,944,4,1,0,1
29365.84538182011,CASH_OUT,151975.95333085407,3,263,21,0,0,0
56286.85927925503,TRANSFER,190760.27609466013,1,599,16,1,0,0
35554.77156091545,TRANSFER,87920.35268911625,4,1662,21,0,0,0
